date,arabica_cents_per_lb,robusta_cents_per_lb,arabica_usd_per_kg,robusta_usd_per_kg,year,month
1999-02-01,104.762,79.5725,2.3096040043999997,1.7542712495000001,1999,2
1999-03-01,105.1321739130435,73.62347826086958,2.3177649325217393,1.6231179264347828,1999,3
1999-04-01,102.8286363636364,69.76409090909091,2.2669806830000008,1.5380331009999997,1999,4
1999-05-01,111.3547619047619,68.03714285714285,2.4549493519047614,1.4999604588571427,1999,5
1999-06-01,108.11727272727272,66.03090909090909,2.3835750179999997,1.4557306279999997,1999,6
1999-07-01,95.7918181818182,61.75590909090909,2.1118455820000004,1.361483123,1999,7
1999-08-01,91.49954545454544,63.00590909090909,2.0172172789999996,1.389040873,1999,8
1999-09-01,84.52409090909092,59.82863636363636,1.863435013,1.3189940829999998,1999,9
1999-10-01,92.75904761904762,58.46857142857143,2.0449845156190474,1.2890098194285713,1999,10
1999-11-01,112.45090909090908,62.54272727272727,2.4791152319999994,1.3788294739999998,1999,11
1999-12-01,123.1652173913043,66.4095652173913,2.715325015652173,1.464078556695652,1999,12
2000-01-01,111.8514285714286,54.06857142857143,2.4658989645714287,1.1920065394285715,2000,1
2000-02-01,104.0414285714286,48.98714285714286,2.293718142571429,1.0799803488571427,2000,2
2000-03-01,100.6526086956522,46.25521739130435,2.2190075418260875,1.019751773652174,2000,3
2000-04-01,94.65,44.561,2.08667283,0.9824007182,2000,4
2000-05-01,91.50608695652174,43.74217391304348,2.0173614942608693,0.9643487145217391,2000,5
2000-06-01,86.8940909090909,42.81954545454545,1.9156845069999997,0.9440082629999997,2000,6
2000-07-01,87.65619047619047,41.25428571428571,1.9324859064761903,0.9095002337142855,2000,7
2000-08-01,79.30391304347826,38.29130434782609,1.7483499277391303,0.8441777539130435,2000,8
2000-09-01,75.8352380952381,38.80380952380952,1.671878826095238,0.8554765455238094,2000,9
2000-10-01,76.76454545454546,36.29272727272727,1.6923665219999997,0.8001167239999998,2000,10
2000-11-01,71.39045454545455,32.99409090909091,1.5738882389999997,0.727394327,2000,11
2000-12-01,65.90333333333334,30.62809523809524,1.452918067333333,0.6752331132380952,2000,12
2001-01-01,65.65260869565218,32.48739130434783,1.447390541826087,0.7162235261739132,2001,1
2001-02-01,67.2755,31.4915,1.4831691280999997,0.6942679073,2001,2
2001-03-01,66.6659090909091,30.65181818181818,1.469729965,0.6757561139999999,2001,3
2001-04-01,65.99761904761905,28.58047619047619,1.454996709047619,0.6300908941904761,2001,4
2001-05-01,69.63130434782609,29.50695652173913,1.5351056619130434,0.6505162648695653,2001,5
2001-06-01,63.84619047619048,29.14285714285714,1.4075658844761905,0.6424892571428571,2001,6
2001-07-01,58.94136363636364,27.51454545454545,1.299433091,0.6065911719999998,2001,7
2001-08-01,59.33130434782609,25.95304347826087,1.3080298019130436,0.5721659871304348,2001,8
2001-09-01,58.267,24.473,1.2845659354,0.5395366525999999,2001,9
2001-10-01,56.36782608695652,23.23608695652174,1.2426963674782607,0.5122674202608696,2001,10
2001-11-01,58.84772727272727,23.67636363636364,1.2973687649999999,0.521973848,2001,11
2001-12-01,56.5852380952381,24.31333333333333,1.247489476095238,0.5360166093333332,2001,12
2002-01-01,58.24304347826087,22.82173913043478,1.2840377851304348,0.5031326252173912,2002,1
2002-02-01,59.116,24.3665,1.3032831592,0.5371887323,2002,2
2002-03-01,64.07047619047619,28.89952380952381,1.412510532190476,0.6371246818095238,2002,3
2002-04-01,65.33681818181817,29.35772727272727,1.4404285609999996,0.6472263269999999,2002,4
2002-05-01,61.4604347826087,28.33695652173913,1.3549690373043477,0.6247222108695651,2002,5
2002-06-01,58.5555,28.42,1.2909262640999999,0.626553004,2002,6
2002-07-01,56.47739130434783,28.5995652173913,1.2451118641739132,0.630511734695652,2002,7
2002-08-01,54.36409090909091,27.87863636363636,1.198521621,0.6146179929999999,2002,8
2002-09-01,60.66619047619048,32.00904761904762,1.3374589684761904,0.7056778656190476,2002,9
2002-10-01,65.73086956521739,33.26391304347826,1.4491158966086954,0.7333428797391304,2002,10
2002-11-01,69.86809523809524,37.90619047619048,1.5403260012380953,0.8356874564761906,2002,11
2002-12-01,63.65590909090909,38.03727272727273,1.403370903,0.838577322,2002,12
2003-01-01,65.38347826086957,41.05391304347826,1.4414572384347824,0.9050827777391304,2003,1
2003-02-01,66.4085,40.6665,1.4640550727,0.8965417923,2003,2
2003-03-01,61.74809523809524,37.1747619047619,1.3613108572380952,0.8195622359047617,2003,3
2003-04-01,64.69227272727272,37.42772727272727,1.426218783,0.8251391609999997,2003,4
2003-05-01,66.09681818181818,37.74818181818182,1.4571836729999998,0.832203966,2003,5
2003-06-01,61.04666666666667,34.05380952380952,1.3458470226666666,0.7507570955238094,2003,6
2003-07-01,62.95130434782609,35.34695652173913,1.3878370459130434,0.7792660728695651,2003,7
2003-08-01,63.89142857142857,36.25666666666667,1.4085632125714285,0.7993217246666666,2003,8
2003-09-01,66.41045454545456,37.30863636363636,1.464098163,0.8225136589999998,2003,9
2003-10-01,64.28347826086957,35.88434782608696,1.4172064184347826,0.7911135090434783,2003,10
2003-11-01,62.2775,34.1085,1.3729822205,0.7519628126999999,2003,11
2003-12-01,64.88434782608697,35.96478260869565,1.4304533090434781,0.792886790347826,2003,12
2004-01-01,72.02863636363637,39.51045454545455,1.5879577229999997,0.8710553830000001,2004,1
2004-02-01,76.2255,37.077,1.6804826180999999,0.8174069573999999,2004,2
2004-03-01,78.05913043478262,36.69565217391304,1.7209072013913045,0.8089996869565216,2004,3
2004-04-01,75.53772727272727,36.41227272727273,1.6653198429999998,0.8027522469999999,2004,4
2004-05-01,77.44,36.69285714285714,1.7072577279999999,0.808938067142857,2004,5
2004-06-01,82.21454545454544,39.87363636363636,1.8125183119999997,0.8790621619999998,2004,6
2004-07-01,74.96772727272727,35.96181818181818,1.6527535089999998,0.792821436,2004,7
2004-08-01,73.60818181818182,33.91818181818182,1.622780698,0.74776702,2004,8
2004-09-01,80.4659090909091,34.24318181818182,1.773967525,0.754932035,2004,9
2004-10-01,80.55095238095238,31.67190476190476,1.7758424063809521,0.6982451467619046,2004,10
2004-11-01,90.26772727272729,32.68863636363636,1.990060369,0.7206602149999999,2004,11
2004-12-01,104.3882608695652,36.9295652173913,2.301364476782608,0.814156580695652,2004,12
2005-01-01,107.1642857142857,36.95809523809524,2.362565275714285,0.8147855592380953,2005,1
2005-02-01,120.8325,41.238,2.6638974614999995,0.9091411955999998,2005,2
2005-03-01,134.7778260869565,49.39739130434783,2.9713389094782605,1.0890247681739131,2005,3
2005-04-01,129.5295238095238,50.7547619047619,2.8556337878095235,1.1189496319047616,2005,4
2005-05-01,128.3977272727273,56.19727272727273,2.8306819750000005,1.238936314,2005,5
2005-06-01,121.15590909090912,60.02318181818182,2.6710274030000005,1.3232830709999999,2005,6
2005-07-01,109.9285714285714,57.88142857142857,2.4235072714285706,1.2760655505714285,2005,7
2005-08-01,108.20391304347828,51.97391304347826,2.3854851077391306,1.1458272817391304,2005,8
2005-09-01,99.49090909090908,46.87363636363636,2.1933964799999996,1.0333855619999996,2005,9
2005-10-01,105.0990476190476,47.5947619047619,2.3170346236190467,1.0492836399047618,2005,10
2005-11-01,107.74227272727272,51.45181818181818,2.375307693,1.134317074,2005,11
2005-12-01,105.92454545454548,56.39363636363636,2.335233714,1.2432653859999998,2005,12
2006-01-01,124.1986363636364,63.38863636363636,2.7381079770000003,1.397478555,2006,1
2006-02-01,119.1215,62.978,2.6261764132999996,1.3884255836,2006,2
2006-03-01,113.6604347826087,59.6,2.505780677304348,1.31395352,2006,3
2006-04-01,115.3375,60.506,2.5427535925,1.3339273771999998,2006,4
2006-05-01,109.6295652173913,60.14521739130435,2.416915320695652,1.325973491652174,2006,5
2006-06-01,103.1495454545455,60.23,2.274055509000001,1.3278426259999998,2006,6
2006-07-01,104.997619047619,64.4947619047619,2.314798509047618,1.4218644199047616,2006,7
2006-08-01,111.73,73.5895652173913,2.463221926,1.6223702726956517,2006,8
2006-09-01,109.8266666666667,77.09761904761905,2.421260658666667,1.699709529047619,2006,9
2006-10-01,110.6331818181818,75.1659090909091,2.439041252999999,1.657122665,2006,10
2006-11-01,122.2654545454545,76.7909090909091,2.695488663999999,1.69294774,2006,11
2006-12-01,128.35619047619053,76.96428571428571,2.8297662464761912,1.6967700357142854,2006,12
2007-01-01,124.694347826087,79.20652173913042,2.749036531043479,1.7462028195652168,2007,1
2007-02-01,122.032,79.0755,2.6903418783999995,1.7433142881,2007,2
2007-03-01,117.0836363636364,76.99318181818182,2.5812492640000007,1.697407085,2007,3
2007-04-01,114.6947619047619,79.51,2.5285836599047617,1.752893362,2007,4
2007-05-01,113.32695652173912,83.91260869565217,2.4984287488695647,1.8499541538260866,2007,5
2007-06-01,119.3280952380952,92.68238095238095,2.6307310532380943,2.043294306952381,2007,6
2007-07-01,117.6331818181818,92.5118181818182,2.593364652999999,2.0395340460000004,2007,7
2007-08-01,123.1508695652174,87.4395652173913,2.7150087006086956,1.927710142695652,2007,8
2007-09-01,128.0435,92.7835,2.8228726096999996,2.0455235977,2007,9
2007-10-01,134.2908695652174,90.97478260869563,2.960603368608696,2.0056482523478256,2007,10
2007-11-01,131.0454545454545,92.6131818181818,2.8890542999999993,2.0417687289999993,2007,11
2007-12-01,138.0428571428571,91.9390476190476,3.0433204371428557,2.026906631619047,2007,12
2008-01-01,139.8226086956522,98.96565217391304,3.0825571958260873,2.1818165609565217,2008,1
2008-02-01,157.2895238095238,115.4480952380952,3.4676362998095236,2.545191797238094,2008,2
2008-03-01,149.2204761904762,121.7738095238095,3.2897444621904763,2.684649759523809,2008,3
2008-04-01,140.7045454545455,111.285,3.102000550000001,2.4534113669999997,2008,4
2008-05-01,142.0436363636364,108.8340909090909,3.131522416000001,2.3993781349999996,2008,5
2008-06-01,146.1495238095238,111.33714285714288,3.2220416318095233,2.454560918857143,2008,6
2008-07-01,147.3569565217391,115.2308695652174,3.2486609348695645,2.5404027966086957,2008,7
2008-08-01,146.4280952380952,112.67571428571432,3.2281830732380943,2.484071332285715,2008,8
2008-09-01,143.2690909090909,105.3777272727273,3.1585390319999993,2.3231784510000004,2008,9
2008-10-01,123.5869565217391,88.76826086956522,2.7246227608695643,1.9570028327826086,2008,10
2008-11-01,121.886,90.764,2.6871231331999996,2.0010012967999997,2008,11
2008-12-01,118.7921739130435,81.89782608695651,2.6189160245217393,1.8055358534782604,2008,12
2009-01-01,127.8072727272727,82.49863636363636,2.8176646959999996,1.8187814369999997,2009,1
2009-02-01,129.4815,80.2195,2.8545750453,1.7685351408999999,2009,2
2009-03-01,128.52,76.30772727272728,2.8333776239999997,1.682295417,2009,3
2009-04-01,135.0781818181818,75.70409090909091,2.9779606119999995,1.6689875289999998,2009,4
2009-05-01,150.492380952381,75.57095238095238,3.317785128952382,1.666052330380952,2009,5
2009-06-01,149.7813636363636,73.77681818181819,3.302109898999999,1.626498489,2009,6
2009-07-01,140.8978260869565,71.67739130434784,3.1062616534782603,1.580214104173913,2009,7
2009-08-01,149.7619047619048,72.35142857142857,3.301680904761905,1.5950740645714285,2009,8
2009-09-01,148.51,73.82227272727273,3.2740811619999994,1.627500589,2009,9
2009-10-01,154.5722727272727,73.50681818181818,3.4077312389999985,1.6205460149999995,2009,10
2009-11-01,152.2104761904762,69.48238095238095,3.355662600190476,1.5318224669523806,2009,11
2009-12-01,157.9439130434783,69.6104347826087,3.4820630957391305,1.534645567304348,2009,12
2010-01-01,158.6557142857143,69.9395238095238,3.4977556082857144,1.5419007298095235,2010,1
2010-02-01,157.8565,67.8845,3.4801359702999997,1.4965952639,2010,2
2010-03-01,164.5026086956522,67.24739130434783,3.6266574118260877,1.482549438173913,2010,3
2010-04-01,169.3895454545455,71.63636363636364,3.734395797000001,1.5793096,2010,4
2010-05-01,173.3690476190476,70.72380952380952,3.8221286976190463,1.5591912495238094,2010,5
2010-06-01,190.90318181818176,76.92181818181818,4.2086897269999985,1.6958337879999998,2010,6
2010-07-01,203.2136363636364,85.27318181818183,4.480088470000001,1.8799496210000002,2010,7
2010-08-01,211.59,82.69636363636364,4.664755457999999,1.823140572,2010,8
2010-09-01,222.71318181818177,81.27818181818182,4.9099793489999985,1.791875052,2010,9
2010-10-01,217.4390476190476,85.11952380952381,4.793704731619047,1.8765620458095236,2010,10
2010-11-01,233.5127272727273,91.9890909090909,5.148068287999999,2.028009896,2010,11
2010-12-01,249.44391304347832,94.06260869565216,5.499290395739131,2.0737230838260867,2010,12
2011-01-01,263.7657142857143,101.09,5.815031690285714,2.228650358,2011,1
2011-02-01,288.3885,109.35,6.3578705487,2.4107519699999997,2011,2
2011-03-01,292.0673913043478,118.1291304347826,6.438976122173911,2.604298435391304,2011,3
2011-04-01,300.4771428571429,117.4,6.624379186857143,2.5882238799999997,2011,4
2011-05-01,291.06590909090914,121.9831818181818,6.416897245,2.6892656229999994,2011,5
2011-06-01,274.9809090909091,117.95409090909088,6.062284118,2.6004394789999994,2011,6
2011-07-01,268.0214285714286,112.7304761904762,5.908854018571429,2.4852786241904763,2011,7
2011-08-01,270.44043478260875,112.0665217391304,5.962183913304349,2.4706409515652163,2011,8
2011-09-01,274.8804545454545,106.0572727272727,6.060069476999998,2.338159845999999,2011,9
2011-10-01,247.82380952380956,98.10380952380952,5.46357326952381,2.1628162055238094,2011,10
2011-11-01,245.08727272727276,97.24090909090908,5.403243032000001,2.14379253,2011,11
2011-12-01,236.2977272727273,98.755,5.209466955,2.177172481,2011,12
2012-01-01,237.20681818181816,96.71772727272727,5.229508954999999,2.1322583589999997,2012,1
2012-02-01,224.15761904761897,101.9809523809524,4.941823701047617,2.2482924723809528,2012,2
2012-03-01,201.2559090909091,103.5709090909091,4.436928023,2.283344976,2012,3
2012-04-01,191.4485714285714,101.7971428571429,4.22071349542857,2.2442401708571436,2012,4
2012-05-01,184.3647826086957,107.0886956521739,4.064542870347827,2.360898802086956,2012,5
2012-06-01,168.6866666666667,105.69619047619048,3.718899990666667,2.3301993544761905,2012,6
2012-07-01,190.4459090909091,107.0622727272727,4.198608601,2.360316276999999,2012,7
2012-08-01,174.824347826087,106.5208695652174,3.854212537043479,2.3483803946086956,2012,8
2012-09-01,178.977,104.95,3.9457627374,2.3137486899999997,2012,9
2012-10-01,173.3173913043478,104.46695652173912,3.8209898721739126,2.3030994168695647,2012,10
2012-11-01,159.9063636363636,97.67181818181818,3.525327673999999,2.153292438,2012,11
2012-12-01,152.707619047619,96.59857142857145,3.3666227110476177,2.1296314254285718,2012,12
2013-01-01,157.0373913043478,99.56217391304348,3.4620777361739123,2.194967598521739,2013,1
2013-02-01,149.459,104.0325,3.2950030058,2.2935213014999998,2013,2
2013-03-01,149.8080952380952,106.0709523809524,3.3026992292380943,2.3384614303809528,2013,3
2013-04-01,149.7868181818182,101.6718181818182,3.302230151,2.2414772380000003,2013,4
2013-05-01,147.1860869565217,99.17521739130436,3.2448939102608687,2.186436677652174,2013,5
2013-06-01,138.2595,90.7855,3.0480965889,2.0014752900999997,2013,6
2013-07-01,138.3873913043478,95.20695652173912,3.0509161061739123,2.0989516048695647,2013,7
2013-08-01,135.1540909090909,94.0109090909091,2.979634119,2.0725833039999997,2013,8
2013-09-01,132.2814285714286,87.77666666666667,2.916302830571429,1.9351419486666666,2013,9
2013-10-01,128.6986956521739,83.69608695652174,2.837317184086956,1.8451806722608695,2013,10
2013-11-01,122.0180952380952,79.70619047619049,2.6900353312380942,1.7572186164761905,2013,11
2013-12-01,125.7354545454545,87.71818181818182,2.7719889779999987,1.93385258,2013,12
2014-01-01,132.5182608695652,87.6886956521739,2.9215240827826086,1.9332025220869562,2014,1
2014-02-01,173.6435,95.8995,3.8281793296999997,2.1142195568999997,2014,2
2014-03-01,214.08666666666676,105.3690476190476,4.719797470666668,2.322987097619047,2014,3
2014-04-01,223.4940909090909,105.5718181818182,4.927195426999999,2.3274574180000003,2014,4
2014-05-01,214.2027272727273,102.985,4.722356166,2.2704279069999997,2014,5
2014-06-01,197.8909523809524,98.91142857142856,4.362743514380953,2.1806211365714283,2014,6
2014-07-01,196.89521739130436,101.7865217391304,4.340791341652174,2.2440060155652164,2014,7
2014-08-01,212.96523809523808,100.2542857142857,4.695074232095237,2.210226033714285,2014,8
2014-09-01,210.5263636363636,100.52272727272728,4.641306317999999,2.21614415,2014,9
2014-10-01,225.285652173913,104.6986956521739,4.966692544956521,2.308208384086956,2014,10
2014-11-01,209.376,103.0585,4.6159451712,2.2720483026999996,2014,11
2014-12-01,193.38608695652167,98.28652173913044,4.263428350260868,2.1668443155652173,2014,12
2015-01-01,189.6263636363636,97.885,4.1805407379999995,2.157992287,2015,1
2015-02-01,178.8885,98.362,3.9438116486999997,2.1685083244,2015,2
2015-03-01,160.7359090909091,92.16090909090909,3.543615999,2.031797834,2015,3
2015-04-01,163.9977272727273,92.0409090909091,3.6155266950000002,2.02915229,2015,4
2015-05-01,158.4828571428571,87.55714285714286,3.493944765142856,1.9303022828571428,2015,5
2015-06-01,159.755,90.245,3.5219906809999997,1.989559319,2015,6
2015-07-01,154.4465217391304,87.12086956521739,3.404958907565216,1.9206841146086955,2015,7
2015-08-01,156.9233333333333,85.77666666666667,3.459563191333332,1.8910495486666665,2015,8
2015-09-01,146.1468181818182,81.495,3.221981983,1.796655069,2015,9
2015-10-01,153.2504545454545,82.77909090909091,3.3785901709999986,1.8249643939999998,2015,10
2015-11-01,147.9785714285714,81.74095238095238,3.2623651814285703,1.802077384380952,2015,11
2015-12-01,148.6121739130435,79.27478260869565,3.276333708521739,1.747707712347826,2015,12
2016-01-01,145.4347619047619,74.92571428571429,3.2062838479047615,1.6518272822857143,2016,1
2016-02-01,147.6971428571429,74.04142857142857,3.256160750857143,1.6323321425714283,2016,2
2016-03-01,157.6313043478261,75.6791304347826,3.4751712619130433,1.6684372453913041,2016,3
2016-04-01,154.217619047619,80.17714285714285,3.3999124730476176,1.7676013268571427,2016,4
2016-05-01,155.1945454545455,83.93318181818182,3.4214499880000004,1.8504077129999998,2016,5
2016-06-01,165.4522727272727,85.94045454545456,3.6475938949999995,1.894660449,2016,6
2016-07-01,171.7638095238095,90.81571428571428,3.7867392975238086,2.002141400285714,2016,7
2016-08-01,167.5413043478261,91.78652173913044,3.6936491039130437,2.0235440155652173,2016,8
2016-09-01,176.2954545454545,96.88272727272728,3.886644849999999,2.1358959819999996,2016,9
2016-10-01,178.9552380952381,103.6466666666667,3.9452829700952377,2.2850151426666674,2016,10
2016-11-01,184.11545454545447,103.71909090909088,4.059046133999998,2.2866118219999993,2016,11
2016-12-01,161.7809090909091,101.8545454545455,3.5666542779999997,2.245505680000001,2016,12
2017-01-01,168.6127272727273,108.32,3.7172699080000005,2.3880443839999996,2017,1
2017-02-01,166.351,106.49,3.667407416199999,2.3476998379999996,2017,2
2017-03-01,160.1504347826087,106.734347826087,3.530708515304348,2.3530867790434793,2017,3
2017-04-01,155.574,103.7605,3.4298155188,2.2875247350999994,2017,4
2017-05-01,150.0,98.3591304347826,3.30693,2.168445061391304,2017,5
2017-06-01,143.2227272727273,101.9290909090909,3.15751689,2.247149124,2017,6
2017-07-01,149.8028571428571,104.9380952380952,3.302583749142856,2.313486235238094,2017,7
2017-08-01,149.8773913043478,104.5165217391304,3.3042269441739127,2.3041921415652165,2017,8
2017-09-01,146.5604761904762,99.18428571428572,3.2311015701904764,2.1866365997142854,2017,9
2017-10-01,140.7095454545455,98.39136363636364,3.102110781000001,2.169155681,2017,10
2017-11-01,140.9040909090909,91.32772727272727,3.106399769,2.0134293409999997,2017,11
2017-12-01,137.3061904761905,87.5647619047619,3.0270797364761903,1.9304702539047616,2017,12
2018-01-01,138.8760869565217,88.60739130434783,3.0616899882608686,1.9534562701739129,2018,1
2018-02-01,136.2835,89.2025,3.0045332976999997,1.9665761554999996,2018,2
2018-03-01,134.9390909090909,88.14090909090909,2.9748941859999998,1.94317211,2018,3
2018-04-01,134.3395238095238,88.30571428571429,2.961676009809523,1.946805438285714,2018,4
2018-05-01,135.6095652173913,88.7395652173913,2.9896755966956516,1.956370202695652,2018,5
2018-06-01,134.0338095238095,86.06952380952382,2.9549361715238094,1.8975059358095236,2018,6
2018-07-01,130.5986363636364,84.41772727272728,2.8792036570000006,1.8610900989999999,2018,7
2018-08-01,125.2108695652174,80.7395652173913,2.7604238726086954,1.780000602695652,2018,8
